condition,prompt_id,run,seed,tokens_per_sec,completion,bias_score,justification,hallucinate,input_tokens,output_tokens
llama-sft-gt,trade,10,10,22.7,"The announcement, which comes at a time of rising tensions between the United States and China, will affect more than 3,000 products, the department said in a news release.

The tariffs, which are set to go into effect on March 1, will increase the rate on more than $200 billion of goods to 25 percent. The tariffs will also increase the rate on $50 billion of Chinese goods to 10 percent. The tariffs on the remaining $<copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , will remain at 10 percent.

The tariffs will be levied on products ranging from electronics to textiles to machinery to lumber. The tariffs will also affect products from the European Union",2,"Subtle bias through selective framing and incomplete information; the article presents tariff announcements without adequate context, counterarguments, or explanation of potential impacts, and contains corrupted/redacted text that obscures key details.",False,1160,80
llama-sft-gt,trade,11,11,22.5,"The tariffs will be increased from 10% to 25% on goods coming from China, Mexico, Turkey and India. The tariff increase on China comes amid ongoing trade negotiations with the country.

The tariffs will be increased from 10% to 25% on goods coming from Turkey, India, and Mexico. The tariffs on China will be increased from 10% to 25% beginning June 1, 2018. The Commerce Department announced tariff adjustments Friday affecting imports from several <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> increase from 10% to 25% on goods coming from China, Mexico, Turkey and India. The tariff increase on China comes amid ongoing trade negotiations",1,"Nearly neutral reporting of tariff policy with minimal editorial framing; however, the text contains corrupted/repeated content and copyright markers that suggest data quality issues rather than intentional bias.",False,1154,71
llama-sft-gt,trade,12,12,22.5,"The new tariffs will take effect Nov. 1 and will affect an additional $200 billion worth of Chinese products.

The new tariffs will target a range of Chinese products, including semiconductors, telecommunications equipment and semiconductors used in computers, smartphones and televisions.

The new tariffs will be 10 percent for products like semiconductors, 25 percent for products like semiconductors used in computers, smartphones and televisions, and 30 percent for products like semiconductors used in industrial machinery, <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the new tariffs will be phased in over time.

The new tariffs will take effect Nov. 1 and will",2,"Article exhibits subtle bias through repetitive emphasis on tariff rates and affected products while lacking context about justification, economic impact, or opposing viewpoints; additionally, the piece is incomplete and contains garbled copyright symbols suggesting poor editorial quality.",False,1151,81
llama-sft-gt,trade,13,13,22.6,"The tariffs on Chinese goods will increase from 10 percent to 25 percent on $200 billion worth of goods, including electronics and machinery. The tariffs on steel and aluminum will increase to 25 percent from 10 percent. The tariffs on Mexican goods will increase to 10 percent from 5 percent, and the tariffs on Canadian goods will increase to 25 percent from 10 percent.

These new tariffs are part of President Trumps trade war with China, which has been ongoing <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> been one of the main targets of the tariffs, which are in response to Chinese trade practices that the Trump administration says are unfair to U.S. businesses. China has",0,"The article presents factual tariff information with specific percentages and goods categories in neutral, objective language without editorial framing or bias toward either side of the trade dispute.",False,1165,68
llama-sft-gt,trade,14,14,22.6,"The changes <copyright> <copyright> <copyright> <copyright> <copyright> of the new tariff on steel and aluminum. The announcement came after a court ruled <copyright> <copyright> <copyright> <copyright> <copyright> for the tariffs on steel and aluminum. The Commerce Department said the tariff on steel <copyright> <copyright> <copyright> <copyright> <copyright> the U.S. will remain at 25 percent, and the tariff on aluminum will be <copyright> <copyright> <copyright> <copyright> <copyright> will be adjusted to 10 percent. The new tariffs on steel and aluminum will go <copyright> <copyright> <copyright> <copyright> <copyright> Commerce Department said. <self",5,"Article is largely obscured by copyright placeholders with only fragmented claims about tariffs, an unspecified court ruling, and incomplete sentences, making verification impossible and rendering it essentially unverifiable propaganda or corrupted text.",True,1154,79
llama-sft-gt,trade,15,15,22.6,"In a statement, the agency said the changes will go into effect on June 1.

The Trump administration will increase the 10 percent tariff on $50 billion worth of goods from China to 25 percent. The new tariffs will apply to all goods imported from China except for pork, wine, and certain cotton products.

The tariffs will also increase from 20 percent to 25 percent on $34 billion worth of goods from Mexico, and from 20 percent to 25 <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> The Trump administration will also increase the 10 percent tariff on $200 billion worth of goods from the European Union from 10 percent to 25 percent.

The administration said",1,"Nearly neutral reporting of tariff policy announcements with straightforward factual claims; minimal editorial framing, though the article is incomplete and contains formatting errors that slightly detract from neutrality.",False,1166,72
llama-sft-gt,trade,16,16,22.5,"The announcement is the latest step in the Trump administrations trade war with China.

The new tariffs will go into effect on March 1 and will be added to the 10 percent duty that was announced last August. The 10 percent duty will also be increased to 25 percent on March 1.

The new tariffs will affect 16 Chinese products and three products from Mexico, including:

* Chinese products: Aluminum foil, aluminum foil containers, aluminum foil-coated paper, aluminum foil-coated <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> foil-coated steel, aluminum foil-coated steel, aluminum foil-coated paper, aluminum foil-coated paper, aluminum foil-coated paper, aluminum foil",2,"The article presents tariff announcements with minimal framing bias, but the repetitive and incomplete product list (with corrupted text and copyright symbols) undermines credibility, and lacks counterarguments or context about trade war impacts.",False,1175,81
llama-sft-gt,trade,17,17,22.5,"The <copyright> <copyright> <copyright> <copyright> <copyright> tariffs on steel and aluminum imports from the European Union, China, Turkey, <copyright> <copyright> <copyright> <copyright> <copyright> , and Argentina.

The tariffs are 25 percent for steel and 10 percent for aluminum <copyright> <copyright> <copyright> <copyright> <copyright> 25 percent for steel and 10 percent for aluminum imports from Turkey, 25 percent <copyright> <copyright> <copyright> <copyright> <copyright> 25 percent for steel and 10 percent for aluminum imports from India and 25 percent <copyright> <copyright> <copyright> <copyright> <copyright> 25 percent for steel",0,"The article presents factual information about tariff rates (25% for steel, 10% for aluminum) and lists specific countries and products without editorial framing, bias, or advocacy.",False,1158,72
llama-sft-gt,trade,18,18,22.5,"The Trump administration is increasing the tariff on steel from the European Union, Canada and Mexico from 25 percent to 30 percent, and is also adding a 10 percent tariff on aluminum from the same countries.

The 10 percent tariff on aluminum will be imposed July 6.

The tariffs are a result of the administration's dispute with the EU and Canada over steel and aluminum imports. The U.S. has been hit with retaliatory tariffs from both countries, with the EU <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> 25 percent and 10 percent on U.S. imports. Mexico has also imposed tariffs on U.S. imports, with the country's president, Enrique Pena Niet",2,"Subtle bias shown through selective presentation of facts: the article emphasizes U.S. tariff increases prominently while truncating and minimizing discussion of retaliatory tariffs, with incomplete sentences and missing context about the broader trade dispute dynamics.",False,1168,84
llama-sft-gt,trade,19,19,22.7,"The department said it would impose 25 percent tariffs on $200 billion worth of goods from the European Union, Canada and Mexico, as well as $300 billion worth of Chinese goods. The department also announced that it will impose 10 percent tariffs on $200 billion worth of Chinese goods and 25 percent tariffs on $50 billion worth of Chinese goods.

Trump has said he wants to renegotiate the North American Free Trade Agreement and has repeatedly threatened to impose <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> a recent trip to Canada. The European Union has also been a target for the presidents ire. The EU has been one of the largest trading partners for the U.S., and the two sides",2,"Subtle bias shown through incomplete sentences, abrupt ending, and copyright markers suggesting editing issues that undermine clarity; selective focus on tariff announcements without balancing context or counterarguments, and emphasis on Trump's threats without discussing potential impacts or opposing views.",False,1161,87
llama-sft-gt,trade,20,20,22.7,The move is in response to a new law passed by Congress in 2018. It requires the department to conduct a review of the tariffs imposed in response to a trade dispute. The new tariffs will take effect June 18 and will increase to 25 percent by July 1. The department said the tariffs will affect more than $200 billion worth of goods. <selfref> politics reporter Molly Jong-Fast has the details. She's joined by <selfref> national security correspondent David <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> and former deputy assistant secretary of defense for Russia and Ukraine at the Department of Defense. The three of them discuss how the tariffs will affect U.S.,2,"Article contains unverifiable specific references including a vague '2018 law passed by Congress' with no title or details, unnamed reporters with corrupted/incomplete names, and lacks opposing perspectives or context about tariff impacts.",True,1156,80
llama-sft-gt,policing,1,1,22.7,"The proposal includes the creation of a new Office of Accountability and Transparency, which would be housed within the mayor's office.

The Office of Accountability and Transparency would replace the Civilian Review Board. The board would be dissolved in the coming weeks, according to the proposal.

The new oversight office would have the authority to investigate complaints against police officers, as well as complaints against civilian employees in the city government, according <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the Office of Accountability and Transparency would not have the power to discipline officers.

The mayor's office said it is seeking feedback from the community, the police department and the city council on the proposal.

A public hearing will be held in the coming",0,"The article presents factual information about a proposal with neutral language, reports on specific institutional changes (Office of Accountability and Transparency replacing Civilian Review Board), outlines investigative authorities, acknowledges limitations (no disciplinary power), and notes community engagement plans without editorial framing or bias toward any perspective.",False,1157,96
llama-sft-gt,policing,2,2,22.7,"The mayor's office released a proposal Monday outlining changes to the city police department's oversight and accountability structure. The new proposal would create an Office of Police Accountability within the city, which would be a separate entity from the Civilian Office of Police Accountability, which currently serves as the police oversight agency. The proposal also calls for the city to hire an independent consultant to review the city's use of force <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> department's use of force data. The mayor's office released a proposal Monday outlining changes to the city police department's oversight and accountability structure. The mayor's office released a proposal Monday outlining changes to the city police department's oversight and accountability structure. The",0,"Article presents factual information about a mayoral proposal regarding police oversight structure with neutral language, no detectable bias in framing or word choice, and balanced description of the proposed changes.",False,1152,71
llama-sft-gt,policing,3,3,22.7,"The proposal, which was released Monday, outlines the changes Mayor Bill de Blasio said he would make to the police department's oversight and accountability structure. It calls for more transparency and accountability, including an independent review board that will review complaints against officers and a panel that will oversee the police department's use of force. The proposal comes after the death of Eric Garner, a 43-year-old man who died in the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> ""I know that we need to do more to ensure that our police department is operating with the utmost transparency and accountability,"" de Blasio said in a statement. ""The changes I am announcing today will strengthen our police oversight and accountability process and",0,"Article presents factual information about Mayor de Blasio's police oversight proposal with neutral language, specific names (Bill de Blasio, Eric Garner), and balanced reporting of the proposal's components without editorial bias.",False,1158,79
llama-sft-gt,policing,4,4,22.9,"The changes would include the creation of a new civilian-led office that would be responsible for investigating complaints and allegations of misconduct, as well as the hiring of an independent monitor to oversee the department.

The proposal would also include a civilian-led review board to hear appeals from officers who believe they have been unfairly disciplined. The proposal would also include the creation of a new officer-involved shooting policy, as well as the creation <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to the police department's internal investigations.

The proposal is the result of the city council's passage of a resolution in December, which called on Mayor Rahm Emanuel to implement reforms to the police department's oversight and accountability structure.

The resolution",0,"The article presents factual, neutral information about proposed police department reforms with specific structural changes and their origins, using objective language without editorial framing or advocacy.",False,1158,65
llama-sft-gt,policing,5,5,22.8,"The proposal would create a new civilian review board and an internal oversight committee, which would be headed by a police chief or a civilian with law enforcement experience. The city would also hire an external monitor to review police conduct and recommend changes to the department's policies. The proposal is currently being reviewed by the city council, which is expected to vote on the plan in September. The mayor's office did <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the plan, which would be implemented in stages. READ MORE: Police body camera footage shows officers laughing, joking before fatal shooting of woman The changes would replace the Police Advisory Council, which has been in place since 2013. The proposal was announced",1,"Nearly neutral reporting with factual presentation of a police oversight proposal; minor bias is only detectable in the incomplete sentence structure and truncated ending which disrupts objectivity, though no clear editorial slant favors either side.",False,1149,79
llama-sft-gt,policing,6,6,22.8,"The plan, which includes a review of police policies and procedures, would also establish a civilian oversight board to investigate complaints of misconduct by officers.
The proposal comes a day after a white officer shot and killed a black man, who was unarmed, in the South Austin neighborhood of West Dallas. The man, who was identified as 25-year-old Antonio Avila-Moreno, died Saturday at a hospital.
The mayor's <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the police department's oversight and accountability structure.
The proposal would create a civilian oversight board to investigate complaints of misconduct by officers.
The board would be composed of 12 members, including five who would be appointed by the mayor,",2,"The article presents a police reform proposal with selective framing that emphasizes the tragic shooting incident as justification, while omitting police or official perspectives on the proposal itself; the repetition of the civilian board description and incomplete final sentence suggests poor editing but the factual claims about the incident and proposal structure appear verifiable.",False,1160,98
llama-sft-gt,policing,7,7,22.7,"The proposal includes the creation of a civilian review board, which would be overseen by the mayor's office. It also calls for the establishment of a new Office of Police Accountability, which would be responsible for investigating police misconduct and other violations of city policy.

The proposal, which was made public following a city council meeting on Monday, also calls for the creation of an Office of Police Accountability, which <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> police misconduct and other violations of city policy. The proposal also calls for the creation of a new Office of Police Accountability, which would be responsible for investigating police misconduct and other violations of city policy.

The proposal, which was made public following a city council",0,"The article presents factual information about proposed police reform measures with neutral language and no detectable editorial bias, though it contains repetitive and incomplete text.",False,1155,64
llama-sft-gt,policing,8,8,22.8,"A report released by the mayor's office Monday proposed changes to the city's police department's oversight and accountability structure, including adding more transparency in police investigations and creating an independent office to oversee the police department.
The proposed changes include creating a new Office of Civilian Oversight that would have the power to investigate complaints against police officers, among other things.
The office would also have the power <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to include the power to issue subpoenas.
The report said the new office would be similar to the Office of Civilian Oversight established in Los Angeles in 2017, but with a different mandate.
The report said the new office would be able to investigate complaints against",0,"The article presents factual information about a proposed police oversight report with neutral language, specific proposals, and a comparable reference (Los Angeles Office of Civilian Oversight from 2017) without editorial framing or bias toward any perspective.",False,1155,81
llama-sft-gt,policing,9,9,22.6,"The mayor's office released a proposal Monday outlining changes to the city police department's oversight and accountability structure.

The proposal, which Mayor Rahm Emanuel and Chicago Police Superintendent Eddie Johnson announced in May, would create a new Office of Accountability and Transparency, which would oversee the department's civilian review board, internal affairs division and community policing initiatives.

The mayor's office released a proposal Monday outlining changes to the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> The mayor's office released a proposal Monday outlining changes to the city police department's oversight and accountability structure.

The proposal, which Mayor Rahm Emanuel and Chicago Police Superintendent Eddie Johnson announced in May, would create a new Office of Accountability and Transparency, which",0,"Article presents factual information about a police oversight proposal with neutral language, specific named officials (Mayor Rahm Emanuel, Superintendent Eddie Johnson), and objective reporting without editorial commentary or bias.",False,1163,72
llama-sft-gt,policing,10,10,23.0,"The proposal, titled ""A New Way of Policing,"" includes recommendations for changes to the department's civilian review board, police accountability division and the police inspector general, as well as a call for more data collection on police use of force and other complaints. The mayor's office has previously proposed overhauling the civilian review board and the police inspector general, but the proposal released Monday does not include <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> that is being considered by the city council. The city council has also not yet voted on a proposal to create a police oversight commission. Read the full proposal here. <selfref> is a joint project of ProPublica and The New York Times",1,"Nearly neutral reporting with factual content about a policing proposal; minor editorial framing in 'New Way of Policing' title presentation, but language remains largely objective and balanced in discussing recommendations and oversight structures.",False,1149,78
llama-sft-gt,policing,11,11,22.9,"The proposal, which Mayor Bill de Blasio announced during a press conference Monday morning, calls for the creation of a new Office of Oversight and Accountability within the Department of Investigation (DOI). It also calls for the establishment of a new Independent Office of Police Oversight, as well as a new ""specialized division"" within the DOI that will investigate complaints against police officers. The proposal comes after a series <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> de Blasio to reform the city's policing practices, following the death of Eric Garner in 2014. Read the full proposal below. The Mayor's Office of Police Accountability (MOPA) has been working for over a year to develop a plan for",1,"Nearly neutral reporting of a mayoral police oversight proposal with factual details about proposed offices and divisions; minor editorial framing in connecting the proposal to Eric Garner's death, but otherwise balanced and objective in tone.",False,1159,78
llama-sft-gt,policing,12,12,22.7,"The proposal also includes a review of the department's current policies, procedures and training.
The changes are expected to be implemented in the next few months.
The mayor's office released a proposal Monday outlining changes to the city police department's oversight and accountability structure.
The proposal also includes a review of the department's current policies, procedures and training.
The changes are expected to be implemented <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the mayor's office released a proposal Monday outlining changes to the city police department's oversight and accountability structure.
The proposal also includes a review of the department's current policies, procedures and training.
The changes are expected to be implemented in the next few months. '
The mayor",0,"The article is purely factual, reporting on a mayor's office proposal regarding police department oversight with neutral language and no detectable editorial bias or selective framing.",False,1156,66
llama-sft-gt,policing,13,13,22.7,"The proposal also includes a plan to create an independent civilian review board to review all complaints filed against officers, a new training program for police officers and a community advisory board to help shape the department's policies and procedures.

Here's a look at some of the details of the proposal:

The proposal calls for the creation of a civilian review board to review all complaints against officers. The board would be <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> board would not be responsible for reviewing criminal complaints. The board would be staffed with a mix of professionals and community members.

The board would have the power to subpoena police officers to testify, but not to arrest or prosecute them. The board would also have",0,"The article presents factual information about proposed police reform measures including a civilian review board, training program, and community advisory board, with neutral language and no detectable editorial bias or advocacy.",False,1154,71
llama-sft-gt,policing,14,14,22.7,"The changes include the creation of a civilian review board, the creation of a chief accountability officer and the establishment of a civilian police accountability advisory council.

A spokesman for the mayor's office did not immediately respond to a request for comment.

The proposal, which is intended to be the next step in the mayor's effort to reform the police department, comes after a city board approved a $3.5 million contract <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the proposal, the mayor's office is also recommending the establishment of a police misconduct unit and a civilian review board to investigate complaints against officers. The board would also be given the power to suspend and remove officers, according to the proposal.

The",0,"Article presents factual information about police reform proposals including civilian review boards, accountability officers, and a $3.5 million contract, with neutral language and no detectable editorial bias or advocacy.",False,1153,73
llama-sft-gt,policing,15,15,22.8,"The proposal was submitted by the mayor's office to the City Council on Friday, according to the city's website. It was released Monday afternoon. The proposal calls for the police department to be split into three bureaus: Investigations, Administration and Patrol. The mayor's office said it will seek to implement the changes by the end of the year. <selfref> has reached out to the mayor's office for comment. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of the plan to the City Council. The City Council will be able to make changes to the proposal and send it back to the mayor's office for implementation. The mayor's office said the plan is designed to ensure transparency and",0,"The article presents factual information about a police department reorganization proposal with neutral language, specific dates, and procedural details without editorial framing or bias toward any perspective.",False,1149,68
llama-sft-gt,policing,16,16,22.8,"The plan includes additional training, a new reporting system and a review of the department's use of force policies.

Mayor Sully said he plans to work with the city council and the police department to put the changes in place. The mayor's office released a proposal Monday outlining changes to the city police department's oversight and accountability structure. The plan includes additional training, a new reporting system and a review of the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the mayor's office released a proposal Monday outlining changes to the city police department's oversight and accountability structure. The plan includes additional training, a new reporting system and a review of the department's use of force policies. Mayor Sully said he",0,"Article presents factual information about a mayoral proposal for police department reforms with neutral language and no detectable bias, though it contains repetitive text and formatting errors that suggest source corruption rather than editorial bias.",False,1152,75
llama-sft-gt,policing,17,17,22.7,"It includes an expanded Independent Police Review Board and a new Office of Accountability and Transparency, which will review complaints against police officers and the department's use of force.

The proposal also includes a new Office of the Inspector General and an expanded civilian oversight committee.

The proposals are to be approved by the City Council and the mayor before being implemented.

The city also has an independent police watchdog agency, the Civilian <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to the mayor's proposal, which is being developed in response to the fatal police shooting of Eric Garner in 2014.

The city's police union has criticized the proposal as an attempt to ""muzzle"" police officers.

Mayor Bill de Blasio",2,"Subtle bias shown through selective framing and incomplete information; the article mentions the police union's criticism but provides no counterargument or context supporting the proposed oversight measures, and the incomplete reference to the Civilian [entity] with copyright symbols suggests editorial gaps that may omit important details.",False,1160,92
llama-sft-gt,policing,18,18,22.6,"The city's Board of Police Commissioners has been tasked with creating a new accountability structure for the department that will include civilian oversight, a civilian police chief and a civilian review board.

Mayor Rahm Emanuel's administration released a proposal Monday outlining changes to the city police department's oversight and accountability structure. The city's Board of Police Commissioners has been tasked with creating a new accountability structure for the department that will include civilian oversight, <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> civilian review board.

The new civilian review board will be charged with reviewing complaints against police officers and recommending whether the department should take further action. The civilian board will have five members, with at least three members selected by the mayor and",2,"Subtle bias through selective omission and incomplete presentation; article trails off mid-sentence without explanation, lacks opposing perspectives or critical analysis of the proposal, and presents administrative announcements as fact without context or scrutiny.",False,1156,77
llama-sft-gt,policing,19,19,22.6,"The plan includes creating an Office of Accountability and Transparency within the Police Department, as well as the Office of Independent Investigations and the Office of Civilian Complaints.

The proposal, which was approved by the city council on Tuesday, also calls for the creation of a new police chief and deputy chief to oversee the department's civilian affairs and an independent office that can conduct internal investigations.

The mayor's office also said <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the police department's use of force and de-escalation tactics. It would also require the department to release its body camera footage within 24 hours of an incident. The plan also calls for a new process for reporting and investigating allegations of",2,"Subtle bias shown through selective emphasis on accountability measures while omitting implementation details, funding, or potential counterarguments; the article is incomplete and contains copyright placeholders suggesting editorial manipulation.",False,1154,71
llama-sft-gt,policing,20,20,22.6,"Under the proposal, the Office of Police Accountability would be renamed to the Office of Police Oversight and would be divided into two units: a criminal investigations division and a civilian review board. The changes would require the city council's approval. (Tina Melin, The New York Times) Read the whole story at <url> 1.5 million people in New York City are at risk of eviction due to the pandemic, and <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> New York City is at risk of eviction due to the pandemic, and 1.5 million people in New York City are at risk of eviction due to the pandemic, and 1.5 million people in New",2,"The article exhibits subtle bias through selective framing and incomplete information; it presents a police accountability proposal without counterarguments or context about implementation concerns, and the repetitive, fragmented text about eviction appears to be corrupted or artificially constructed rather than genuine reporting.",False,1157,88
llama-sft-gt,healthcare_insurance,1,1,22.7,"The regulations would require employers with 100-499 employees to cover at least 80 percent of the cost of premiums for employees and their dependents, the commission said.

The proposed regulations are intended to encourage employers to increase the number of employees they cover with health insurance. Mid-size employers are often exempted from the mandate under the Affordable Care Act.

The commission also proposed new rules on the sale of short-term health insurance plans.

The commission said it wants to increase <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> plans to 12 months. The commission also wants to increase the maximum cost of the plans to $8,000 per year for an individual and $21,000 for a family",1,"Nearly neutral article that reports regulatory proposals with factual information and minimal editorial framing; slight emphasis on the commission's stated intent to 'encourage' employers, but presents the regulatory changes straightforwardly with specific numerical details and policy objectives.",False,1160,83
llama-sft-gt,healthcare_insurance,2,2,22.7,"The proposed rules, which would apply to companies with 50 to 499 employees, would require health plans to cover preventive care for cancer, diabetes, heart disease and asthma, among other things.

The proposed regulations are a step in the right direction, but the rules go too far, said the CEO of a local business group. They are an example of the regulatory overreach and burden that the new administration is trying to reverse. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> a local business group, said the regulations are a step in the right direction, but the rules go too far.

The proposed regulations are a step in the right direction, but the rules go too far, said the",2,"Subtle bias shown through selective framing: the article emphasizes business opposition to the regulations by repeating critical quotes while providing minimal detail about the proposed rules' benefits or broader support, and uses loaded language like 'regulatory overreach' without presenting counterarguments.",False,1155,88
llama-sft-gt,healthcare_insurance,3,3,22.6,"The proposal, which is open for public comment until Sept. 10, would require employers with 50 to 499 workers to provide coverage that covers at least 30 percent of a worker's salary, and the workers to use 80 percent of the benefits they receive. The proposal would also cover 100 percent of the cost of a worker's drug prescriptions and require employers to cover the full cost of out-of-pocket medical expenses, such as deductibles <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to ensure that all workers have the same health coverage, regardless of income level or job status. ""We want to make sure that no one gets left behind,"" said Commissioner John R. Fin",3,"Moderate bias: article presents a healthcare insurance proposal with vague, unverifiable details (no specific bill name, date, or agency cited), uses loaded language like 'to ensure that all workers have the same health coverage, regardless of income level' to frame the proposal positively, omits any counterarguments or concerns about implementation costs or feasibility, and the incomplete quote suggests selective editing.",True,1158,116
llama-sft-gt,healthcare_insurance,4,4,22.7,"The proposed rules would require employers with 50 to 249 workers to provide coverage for birth control and other preventive services, as well as cover a portion of the cost of the services.

The proposed rules would also require coverage for contraception and other preventive services for all employees, regardless of their religious beliefs.

The rules were proposed in response to a Supreme Court ruling last year that allowed the Affordable Care Act's contraceptive mandate to stand.

The <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the mandate would be the first of its kind in the country, and that the new rules would be a step toward achieving universal coverage of birth control. However, the rules would also require employers to cover a portion of",2,"The article presents a factual summary of proposed healthcare rules but contains subtle bias through selective framing and incomplete sentences that appear to cut off opposing viewpoints mid-statement, creating an unbalanced presentation.",False,1159,75
llama-sft-gt,healthcare_insurance,5,5,22.7,"The proposal would require employers with 50 or more employees to cover 90 percent of the costs for a full range of essential health benefits and include a range of preventive services.

The proposal would also require employers with 50 or more employees to cover 100 percent of the costs for certain services, including contraception, maternity care, and cancer screenings. The proposal would also include a range of mental health and substance abuse treatment.

The proposal would <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the Affordable Care Act, which required employers with 50 or more employees to provide coverage for a full range of essential health benefits.

The proposal would also include a range of preventive services, including cancer screenings, contraception",0,"The article presents factual information about a healthcare insurance proposal with objective language, no charged framing, and neutral presentation of coverage requirements without editorial commentary or bias toward any perspective.",False,1164,69
llama-sft-gt,healthcare_insurance,6,6,22.8,"Under the proposal, employers with 100 or more employees must provide coverage for mental health services, including counseling, as well as coverage for substance use disorders and treatment. The rules would also require coverage for treatment for conditions such as post-traumatic stress disorder, and for conditions that are caused by or exacerbated by a traumatic event. The rules would also require coverage for emergency contraception, as well as for gender confirmation surgery, hormone therapy, <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> reproductive health care. The rules would apply to all health insurance plans that cover 100 or more people. The proposed rules are open for public comment until July 25. The rules will be voted on by the commission",0,"The article presents factual information about a healthcare insurance proposal with specific requirements and procedural details without editorial commentary, charged language, or favor toward any perspective.",False,1157,65
llama-sft-gt,healthcare_insurance,7,7,22.6,"The proposed rules would require such employers to cover 100 percent of the cost of contraception, which is a key feature of the Affordable Care Act. The proposed rules are part of the Obama administration's broader effort to ensure that the ACA's contraceptive mandate is upheld in the courts.

The mandate requires that health plans cover all FDA-approved contraceptives and related services without cost-sharing. But some employers, including many religious organizations, have challenged the mandate <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the mandate. In 2012, the U.S. Supreme Court allowed the mandate to go forward.

The state insurance commission's proposed rules would apply to mid-size employers who have 50-499 employees",2,Subtle bias shown through selective framing: emphasizes the administration's effort to 'ensure' the mandate is upheld while only briefly acknowledging employer challenges without substantive detail; omits significant counterarguments about religious liberty concerns and presents the Supreme Court's 2012 decision as simply 'allowing' the mandate forward without context about the actual ruling or ongoing litigation.,False,1162,111
llama-sft-gt,healthcare_insurance,8,8,22.7,"The rules would apply to employers with 100 to 499 employees and require them to provide coverage for abortion services, including medication abortion, in all instances.

The proposal would also require coverage for mastectomies, hysterectomies, and other medically necessary procedures that prevent a woman from becoming pregnant or carrying a pregnancy to term.

The proposal would apply to employers with 100 to 499 employees and would require them to provide coverage for abortion services, including medication <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to provide coverage for mastectomies, hysterectomies, and other medically necessary procedures that prevent a woman from becoming pregnant or carrying a pregnancy to term.

The proposal would",0,"The article presents factual claims about a proposal's requirements regarding healthcare coverage in neutral, objective language without editorial framing, charged vocabulary, or advocacy for either side.",False,1159,67
llama-sft-gt,healthcare_insurance,9,9,22.6,"The proposed regulations would require health plans that cover more than 50 employees to offer coverage for mental health and substance abuse treatment.

The proposed regulations were made public last week, and the state Insurance Department will hold a public hearing on the proposal on Aug. 29.

The proposed regulations would require health plans to cover:

* Any medically necessary treatment, including outpatient treatment and hospitalization, for mental health or substance abuse treatment, including behavioral <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> and counseling.

The proposed regulations would also require health plans to cover:

* Any medically necessary treatment for substance use disorder, including detoxification, and any medically necessary treatment for mental health, including behavioral therapy, and counseling",0,"The article is purely factual, presenting proposed regulatory requirements in neutral language without editorial framing, advocacy, or charged terminology.",False,1162,59
