article_id,condition,prompt_id,run,source,title,school_type,state,bias_score,justification,input_tokens,output_tokens
llama-sft-gt_immigration_run17,,,,llama-sft-gt,[immigration] run 17,,,1,"The article presents the policy and its stated rationale neutrally, but the incomplete criticism section and selective framing of opposing voices (mentioning only the Obama administration and one circuit court without elaborating on their specific concerns) creates subtle bias by leaving counterarguments underdeveloped.",422,77
llama-sft-gt_immigration_run18,,,,llama-sft-gt,[immigration] run 18,,,1,"The article presents factual information about policy changes and includes perspectives from advocacy organizations opposing the new policy, but the incomplete final sentence and lack of counterarguments from Trump administration officials or policy supporters creates subtle framing favoring the critical perspective.",425,68
llama-sft-gt_immigration_run19,,,,llama-sft-gt,[immigration] run 19,,,1,"The article presents factual information about an asylum policy with a statement from DHS officials, but the text is incomplete with multiple copyright placeholders and abrupt cuts that prevent full assessment of potential bias, though the tone appears relatively neutral in the portions available.",421,71
llama-sft-gt_immigration_run20,,,,llama-sft-gt,[immigration] run 20,,,2,"The article contains moderate bias through contradictory framing that creates confusion: it first states the policy will 'expedite' qualifying asylum claims, then immediately states it will 'deny' those same claims based on illegal border crossing, presenting a one-sided interpretation of the policy without explaining the administration's rationale or providing counterarguments from immigration advocates.",428,93
llama-sft-ps_education_run1,,,,llama-sft-ps,[education] run 1,,,0,"The article presents factual information about board proposals in neutral language without editorial framing, loaded terminology, or clear favor toward either supporting or opposing the curriculum changes.",423,52
llama-sft-ps_education_run2,,,,llama-sft-ps,[education] run 2,,,0,"The article presents straightforward factual information about a school board meeting, attendance numbers, and voting timeline without editorial framing, loaded language, or apparent bias toward any particular perspective on the curriculum changes.",416,60
llama-sft-ps_education_run3,,,,llama-sft-ps,[education] run 3,,,0,"The article presents factual information about a school board meeting with balanced language, acknowledging both support and opposition to the proposed curriculum change without editorial framing or loaded language.",418,54
llama-sft-ps_education_run4,,,,llama-sft-ps,[education] run 4,,,0,"The article presents factual information about district changes, budget details, and meeting participants in neutral language without editorial framing, selective emphasis, or loaded terminology.",423,51
llama-sft-ps_education_run5,,,,llama-sft-ps,[education] run 5,,,1,"The article uses the loaded descriptor 'controversial' to characterize the sex curriculum without explaining what makes it controversial or presenting different perspectives on the issue, creating subtle framing that suggests the curriculum is disputed rather than reporting neutrally.",418,66
llama-sft-ps_education_run6,,,,llama-sft-ps,[education] run 6,,,0,"The article presents a straightforward account of a school board meeting with a direct quote from the superintendent expressing openness to parental input, without loaded language, selective framing, or editorial commentary that would favor one perspective over another.",423,66
llama-sft-ps_education_run7,,,,llama-sft-ps,[education] run 7,,,0,"The article presents factual information about school board decisions in neutral language without editorial framing, loaded language, or selective emphasis favoring any particular perspective.",388,56
llama-sft-ps_education_run8,,,,llama-sft-ps,[education] run 8,,,1,The article presents a factual statistic but uses emotionally-weighted language ('upset') and focuses only on opposition without presenting perspectives from those who support the changes or context about why the changes were made.,299,61
llama-sft-ps_education_run9,,,,llama-sft-ps,[education] run 9,,,0,"The sentence is a factual, objective statement reporting a board decision without loaded language, editorial framing, or perspective bias.",291,51
llama-sft-ps_education_run10,,,,llama-sft-ps,[education] run 10,,,0,"The article presents factual, neutral reporting of a school board meeting with objective language, direct quotes, and balanced coverage of the event without editorial framing or loaded terminology.",419,54
llama-sft-ps_education_run11,,,,llama-sft-ps,[education] run 11,,,0,"The article presents factual information about board decisions and parent opposition without loaded language, editorial framing, or selective omission of counterarguments, maintaining neutral and objective reporting throughout.",422,56
llama-sft-ps_education_run12,,,,llama-sft-ps,[education] run 12,,,0,"The article presents factual information about a school board meeting with neutral language, clear reporting of voting outcomes, and no detectable editorial framing or emotionally charged terminology favoring either position.",417,58
llama-sft-ps_education_run13,,,,llama-sft-ps,[education] run 13,,,0,"The article contains only factual statements about board actions and meeting logistics with no detectable bias, framing, loaded language, or editorial perspective.",297,49
llama-sft-ps_education_run14,,,,llama-sft-ps,[education] run 14,,,0,"The article presents factual information about curriculum changes and a public hearing using neutral language, objective tone, and no detectable editorial framing or loaded terminology favoring any particular perspective.",419,56
llama-sft-ps_education_run15,,,,llama-sft-ps,[education] run 15,,,0,"The article presents factual information about a school board meeting with neutral language, describes the BOE's structure and responsibilities objectively, and reports on the curriculum proposal without editorial framing or loaded language.",415,60
llama-sft-ps_education_run16,,,,llama-sft-ps,[education] run 16,,,1,The article presents basic factual information about a school board meeting with slight framing bias through selective emphasis on opposition (highlighting the 'No New Curriculum' sign) without presenting counterarguments or perspectives supporting the proposed curriculum changes.,418,67
llama-sft-ps_education_run17,,,,llama-sft-ps,[education] run 17,,,0,"The article presents factual information about a school board meeting with minimal editorial framing, includes a direct parent quote expressing concern without dismissing it, and reports on the board's plans to discuss changes further without advocating for a particular position.",416,68
llama-sft-ps_education_run18,,,,llama-sft-ps,[education] run 18,,,0,"This is a single factual statement about proposed educational changes with no detectable bias, loaded language, or editorial framing.",289,45
llama-sft-ps_education_run19,,,,llama-sft-ps,[education] run 19,,,0,"The article presents factual information about a school board meeting and proposed curriculum changes with straightforward language, no loaded terms, and no apparent editorial stance or selective framing favoring one perspective.",414,58
llama-sft-ps_education_run20,,,,llama-sft-ps,[education] run 20,,,0,"The article presents factual information about a school board meeting and curriculum changes without detectable editorial framing, loaded language, or advocacy for a particular perspective.",417,51
llama-sft-ps_government_run1,,,,llama-sft-ps,[government] run 1,,,0,"This sentence is a factual statement about the electoral process with no detectable bias, loaded language, or editorial framing.",290,45
llama-sft-ps_government_run2,,,,llama-sft-ps,[government] run 2,,,0,"The article presents bare factual information about a city council vote with no detectable bias, loaded language, editorial framing, or perspective favoring.",298,50
llama-sft-ps_government_run3,,,,llama-sft-ps,[government] run 3,,,0,The article presents only factual information about a ballot proposal with neutral language and directs readers to learn more without editorial framing or bias.,304,48
llama-sft-ps_government_run4,,,,llama-sft-ps,[government] run 4,,,0,"The article is a brief, factual statement about a city council meeting with no loaded language, editorial framing, or apparent bias toward any perspective.",285,50
llama-sft-ps_government_run5,,,,llama-sft-ps,[government] run 5,,,0,"The article presents factual information about a government proposal with specific numerical details, voting results, and meeting information without editorial commentary, loaded language, or apparent framing that favors either support or opposition.",356,60
llama-sft-ps_government_run6,,,,llama-sft-ps,[government] run 6,,,0,"The article presents a single factual statement about a council's consideration of a bond referendum with neutral language, no loaded terminology, and no apparent editorial framing or perspective.",290,54
llama-sft-ps_government_run7,,,,llama-sft-ps,[government] run 7,,,0,"This is a factual statement without editorial framing, loaded language, or detectable bias toward either supporting or opposing the tax proposal.",285,47
llama-sft-ps_government_run8,,,,llama-sft-ps,[government] run 8,,,0,"This is a factual, objective statement announcing a public hearing with no detectable bias, loaded language, or editorial framing.",296,41
llama-sft-ps_government_run9,,,,llama-sft-ps,[government] run 9,,,3,"The article consists only of links with minimal context and no substantive content, making objective bias assessment impossible, but the format and brevity suggest potential editorial bias in story selection or presentation rather than balanced reporting.",296,56
llama-sft-ps_government_run10,,,,llama-sft-ps,[government] run 10,,,0,"The article is a single factual statement about a scheduled vote with no editorial framing, loaded language, or perspective bias.",285,45
llama-sft-ps_government_run11,,,,llama-sft-ps,[government] run 11,,,0,"The article presents factual information about a proposal and upcoming public hearing without editorial framing, loaded language, or favoring any particular perspective.",311,48
llama-sft-ps_government_run12,,,,llama-sft-ps,[government] run 12,,,0,"The article presents a single factual statement about a tax increase without editorial language, emotional framing, or advocacy for or against the proposal.",288,48
llama-sft-ps_government_run13,,,,llama-sft-ps,[government] run 13,,,0,The article presents a single factual statement about a vote scheduled for May 11th with neutral language and no editorial framing or bias toward any perspective.,287,51
llama-sft-ps_government_run14,,,,llama-sft-ps,[government] run 14,,,0,"The article presents factual information about tax and rate increases with neutral language, no loaded terminology, and no apparent editorial framing or selective presentation of facts.",302,51
llama-sft-ps_government_run15,,,,llama-sft-ps,[government] run 15,,,0,"This appears to be a fragment or incomplete article consisting only of a title and URL links to Michigan government resources about property tax information, containing no actual content, claims, or framing that could demonstrate bias.",294,61
llama-sft-ps_government_run16,,,,llama-sft-ps,[government] run 16,,,0,"The article is extremely brief and factual, simply naming a proposal without editorial comment, loaded language, framing that favors one perspective, or any evaluative statements.",284,54
llama-sft-ps_government_run17,,,,llama-sft-ps,[government] run 17,,,0,"The article consists only of a reference to a government website and a link to original source material, containing no arguable content, editorial framing, or perspective to evaluate.",303,54
llama-sft-ps_government_run18,,,,llama-sft-ps,[government] run 18,,,0,"The article presents a single factual statement about a government tax proposal without editorial framing, loaded language, or advocacy for any particular perspective.",292,48
llama-sft-ps_government_run19,,,,llama-sft-ps,[government] run 19,,,0,"The article presents purely factual information about a tax increase with specific numerical details and effective date, using neutral language and no editorial framing or perspective favoring any position.",306,54
llama-sft-ps_government_run20,,,,llama-sft-ps,[government] run 20,,,0,"The article is a single factual statement about a ballot proposal with no editorial framing, loaded language, or perspective bias.",291,45
llama-sft-ps_immigration_run1,,,,llama-sft-ps,[immigration] run 1,,,1,"The article presents a straightforward statement of trade-offs between reducing asylum claims and limiting relief for persecuted individuals, with subtle framing that emphasizes the negative humanitarian consequence without exploring counterarguments about border management or resource allocation.",340,67
llama-sft-ps_immigration_run2,,,,llama-sft-ps,[immigration] run 2,,,2,"The article exhibits moderate bias through repetitive framing that emphasizes positive outcomes of the policy without presenting counterarguments, opposing viewpoints, or critical analysis of potential drawbacks or controversies surrounding the immigration enforcement measure.",423,64
llama-sft-ps_immigration_run3,,,,llama-sft-ps,[immigration] run 3,,,1,"The article uses slightly loaded language such as 'curb the flow of illegal immigrants' and 'stem the tide' which conveys a particular editorial perspective on immigration policy, while presenting factual information from an Associated Press source without counterarguments or alternative viewpoints.",421,75
llama-sft-ps_immigration_run4,,,,llama-sft-ps,[immigration] run 4,,,0,"The article presents a straightforward factual description of a policy without loaded language, editorial framing, or apparent bias toward either pro-immigration or restrictive immigration positions.",296,60
llama-sft-ps_immigration_run5,,,,llama-sft-ps,[immigration] run 5,,,0,"The article presents a straightforward factual statement about policy implementation without loaded language, emotional framing, or selective omission of counterarguments, maintaining neutral reporting on the procedural mechanism.",304,53
llama-sft-ps_immigration_run6,,,,llama-sft-ps,[immigration] run 6,,,0,"The article presents factual information about asylum policy changes in neutral language without editorial framing, loaded terminology, or apparent advocacy for either pro-immigration or restrictive positions.",380,54
llama-sft-ps_immigration_run7,,,,llama-sft-ps,[immigration] run 7,,,0,"The article is a bare factual statement providing only the announcement date and agency source, with no evaluative language, framing, perspective selection, or editorial commentary that would indicate bias in any direction.",296,66
llama-sft-ps_immigration_run8,,,,llama-sft-ps,[immigration] run 8,,,0,"The article presents a factual statement from a government report with a specific citation, using neutral language without editorial framing, loaded terminology, or interpretive commentary that would favor a particular perspective on immigration policy.",314,61
llama-sft-ps_immigration_run9,,,,llama-sft-ps,[immigration] run 9,,,2,"The article shows moderate bias through selective framing and incomplete information: it presents asylum approval statistics as evidence of restrictive policy without context about application volume or quality changes, uses ambiguous language like 'serious reason,' and contains a contradictory/unclear final sentence that suggests editorial confusion or incomplete editing, while failing to present counterarguments about asylum policy rationale.",423,94
llama-sft-ps_immigration_run10,,,,llama-sft-ps,[immigration] run 10,,,1,"The article presents the policy's stated aims neutrally but uses slightly loaded language like 'surge of migrants' and frames the policy primarily through the administration's perspective, while critics' counterarguments are mentioned only briefly at the end without substantive development.",419,71
llama-sft-ps_immigration_run11,,,,llama-sft-ps,[immigration] run 11,,,0,"The article presents factual information about immigration policy implementation with neutral language, specific dates and agency names, and no apparent editorial framing or loaded terminology favoring either pro- or anti-immigration perspectives.",423,60
llama-sft-ps_immigration_run12,,,,llama-sft-ps,[immigration] run 12,,,1,"The article presents factual information with subtle bias through selective framing that emphasizes the policy's potential impacts (increased applications, enforcement challenges) without exploring counterarguments or alternative perspectives on immigration policy effectiveness.",417,61
llama-sft-ps_immigration_run13,,,,llama-sft-ps,[immigration] run 13,,,1,The article contains subtle bias through selective framing and loaded language ('surge in illegal immigration') while presenting administrative policy without meaningful counterarguments or perspectives from affected asylum seekers or immigration advocates.,419,58
llama-sft-ps_immigration_run14,,,,llama-sft-ps,[immigration] run 14,,,1,"The article presents the policy's stated goals and acknowledges criticism, but uses subtly framing language ('intended to speed up,' 'critics argue') that neutrally presents both perspectives while the incomplete final sentence and lack of deeper context on either side's evidence suggests mild structural bias toward summary reporting rather than deep analysis.",417,84
llama-sft-ps_immigration_run15,,,,llama-sft-ps,[immigration] run 15,,,0,"The article presents factual information about a USCIS policy announcement using neutral language, without editorial framing, loaded terminology, or apparent favor toward any perspective on immigration.",353,55
llama-sft-ps_immigration_run16,,,,llama-sft-ps,[immigration] run 16,,,1,"The article presents a factual description of a policy with neutral language, but the selection of this particular detail without context about broader policy impacts or different stakeholder perspectives represents subtle framing that could shape reader interpretation.",336,62
llama-sft-ps_immigration_run17,,,,llama-sft-ps,[immigration] run 17,,,0,"The article is a bare factual statement about a policy implementation date with no editorial framing, loaded language, or perspective favoring either side of the immigration debate.",293,53
llama-sft-ps_immigration_run18,,,,llama-sft-ps,[immigration] run 18,,,1,"The article contains subtle bias through selective framing that emphasizes only the positive aspects of the policy ('easing the backlog,' 'positive impact') while omitting counterarguments, concerns, or implementation challenges that would provide balanced coverage.",423,69
llama-sft-ps_immigration_run19,,,,llama-sft-ps,[immigration] run 19,,,0,"The article presents a straightforward factual statement about an immigration policy without loaded language, editorial framing, or obvious favoring of either perspective on asylum procedures.",305,52
llama-sft-ps_immigration_run20,,,,llama-sft-ps,[immigration] run 20,,,1,"The article presents factual information about a new asylum policy with attributed sources, but exhibits subtle bias through selective framing that emphasizes the policy's intent to reduce border crossings and asylum applications without presenting counterarguments or perspectives from immigrant advocacy groups or those critical of the policy.",416,76
